student_id,etaM,etaV,true_ability,true_ability_M,true_ability_V,eta_SAT_M,eta_SAT_V,wealth_pct,C_i,rule,mean_score,score_std,mean_score_M,mean_score_V,score_std_M,score_std_V,mean_effort,mean_effort_r1,mean_effort_r2,effort_r1,effort_r2,snr,retake_rate,access_premium,mean_score_SAT,mean_score_M_SAT,mean_score_V_SAT
3,0.3681830974790403,0.5584039281783859,0.9265870256574262,0.3681830974790403,0.5584039281783859,420.90985848742423,535.0423569070315,0.5986584841970366,0.1081609818963556,SC,0.4635675485106384,0.15209374836104197,0.3379002591417756,0.5892348378795014,0.20612903351980003,0.21829315988172657,1.712678571428571,1.0714285714285714,0.64125,1.0714285714285714,0.64125,1.9988177098124935,0.765,0.09562352394432888,956.2810582127661,402.7401554850654,553.5409027277008
3,0.3681830974790403,0.5584039281783859,0.9265870256574262,0.3681830974790403,0.5584039281783859,420.90985848742423,535.0423569070315,0.5986584841970366,0.1081609818963556,TAX,0.3247845132130024,0.1403927680094225,0.13437764288474932,0.5665348986395662,0.1625606876561955,0.23290579187436633,1.2053571428571428,1.0714285714285714,0.13392857142857142,1.0714285714285714,0.13392857142857142,2.852928597151877,0.25,-0.043159511353307145,789.7414158556029,280.62658573084957,539.9209391837397
3,0.3681830974790403,0.5584039281783859,0.9265870256574262,0.3681830974790403,0.5584039281783859,420.90985848742423,535.0423569070315,0.5986584841970366,0.1081609818963556,FISC,0.2979474696974247,0.16148115635254315,0.12152089176494688,0.5032999575548626,0.15871681833119708,0.2533774103461244,1.1239285714285714,1.0714285714285714,0.0525,1.0714285714285714,0.0525,3.109900636506178,0.07,-0.06999655486888484,757.5369636369096,272.91253505896816,501.97997453291754
3,0.3681830974790403,0.5584039281783859,0.9265870256574262,0.3681830974790403,0.5584039281783859,420.90985848742423,535.0423569070315,0.5986584841970366,0.1081609818963556,Contextual,0.22137550664345354,0.14767928158894597,0.1368600018081151,0.5616101006151749,0.16489822627041234,0.22749916750798718,1.2283928571428568,1.0714285714285714,0.15696428571428572,1.0714285714285714,0.15696428571428572,4.185589633227958,0.205,-0.146568517922856,665.6506079721443,282.1160010848691,536.966060369105
4,0.7299943919768415,0.39346858502874277,1.1234629770055842,0.7299943919768415,0.39346858502874277,637.9966351861049,436.0811510172457,0.15601864044243652,0.16127776314690762,SS,0.38850477102688075,0.12844083321777294,0.6308471738739484,0.14616236817981307,0.215321939941843,0.19513373913042426,1.2198214285714284,0.9642857142857142,0.25553571428571425,0.9642857142857142,0.25553571428571425,2.8917610819452495,0.35,-0.03318312598676487,866.2057252322569,578.508304324369,287.6974209078878
4,0.7299943919768415,0.39346858502874277,1.1234629770055842,0.7299943919768415,0.39346858502874277,637.9966351861049,436.0811510172457,0.15601864044243652,0.16127776314690762,SC,0.4229315497189659,0.13318354236947336,0.6606904079355641,0.1851726915023677,0.1900523321130368,0.2033687897298328,1.32,0.9642857142857142,0.3557142857142857,0.9642857142857142,0.3557142857142857,2.6563707005356183,0.475,0.0012436527053202862,907.5178596627591,596.4142447613385,311.10361490142066
4,0.7299943919768415,0.39346858502874277,1.1234629770055842,0.7299943919768415,0.39346858502874277,637.9966351861049,436.0811510172457,0.15601864044243652,0.16127776314690762,TAX,0.3195144648157093,0.13230873541301175,0.5516576776321842,0.119982625679119,0.23856504381254937,0.18300956121233278,1.0242857142857142,0.9642857142857142,0.06,0.9642857142857142,0.06,3.516156858981578,0.12,-0.10217343219793634,783.417357778851,530.9946065793106,271.9895754074714
4,0.7299943919768415,0.39346858502874277,1.1234629770055842,0.7299943919768415,0.39346858502874277,637.9966351861049,436.0811510172457,0.15601864044243652,0.16127776314690762,FISC,0.2951762437515356,0.15409424012150422,0.4866379081559237,0.10371457934714755,0.26706974510440445,0.17296830727580034,0.9642857142857142,0.9642857142857142,0.0,0.9642857142857142,0.0,3.806075186562975,0.0,-0.12651165326211,754.2114925018427,491.98274489355424,262.22874760828853
4,0.7299943919768415,0.39346858502874277,1.1234629770055842,0.7299943919768415,0.39346858502874277,637.9966351861049,436.0811510172457,0.15601864044243652,0.16127776314690762,Contextual,0.33751950657953045,0.13249772939569157,0.6265686839566699,0.1482974819978649,0.19722304936748894,0.19400173416692348,1.190892857142857,0.9642857142857142,0.22660714285714284,0.9642857142857142,0.22660714285714284,3.3285868078882728,0.315,-0.08416839043411517,805.0234078954365,575.9412103740019,288.97848919871893
5,0.3117223517946017,0.43271540315713053,0.7444377549517323,0.3117223517946017,0.43271540315713053,387.033411076761,459.6292418942783,0.15599452033620265,0.16128065755965568,SS,0.27923876722742014,0.12044016445167884,0.1116029369518474,0.4468745975029929,0.1507219415247455,0.218323283079393,0.9717857142857141,0.75,0.22178571428571422,0.75,0.22178571428571422,2.665954166548231,0.345,-0.030296289700904144,735.0865206729042,266.96176217110843,468.1247585017957
